country,Year,Disaster Type,Entry Criteria
BD,2000,Epidemic,Kill
BG,2000,Extreme temperature,Declar/Int
BG,2000,Extreme temperature,SigDis
BG,2000,Wildfire,Declar/Int
BG,2000,Drought,Affected
BA,2000,Epidemic,Affect
BA,2000,Landslide,Affect
BY,2000,Extreme temperature,SigDam
BZ,2000,Storm,Kill
BO,2000,Flood,Declar/Int
BO,2000,Extreme temperature,Affect
BO,2000,Drought,Affected
BR,2000,Flood,Affect
BR,2000,Flood,Affect
BR,2000,Extreme temperature,Waiting
BR,2000,Landslide,Kill
BW,2000,Flood,Affect
CF,2000,Epidemic,Kill
CF,2000,Epidemic,Kill
CF,2000,Epidemic,Kill
CA,2000,Storm,Kill
CH,2000,Landslide,Kill
CL,2000,Flood,Affect
CL,2000,Extreme temperature,SigDam
CN,2000,Storm,Kill
CN,2000,Earthquake,Affect
CN,2000,Earthquake,Affect
CN,2000,Earthquake,Affect
CN,2000,Earthquake,Affect
CN,2000,Earthquake,Affect
CN,2000,Flood,Kill
CN,2000,Flood,Affect
CN,2000,Flood,Kill
CN,2000,Flood,Kill
CN,2000,Landslide,Kill
CN,2000,Landslide,Kill
CN,2000,Storm,Kill
CN,2000,Storm,Affect
CN,2000,Storm,Affect
CN,2000,Drought,Affected
CN,2000,Drought,Affected
CN,2000,Drought,Affected
CN,2000,Storm,Kill
CN,2000,Storm,SigDam
CN,2000,Storm,Kill
CN,2000,Storm,Kill
CN,2000,Flood,Kill
CN,2000,Storm,Kill
CM,2000,Flood,Affect
CM,2000,Epidemic,Kill
CG,2000,Epidemic,Kill
CO,2000,Earthquake,Affect
CO,2000,Flood,Affect
CO,2000,Flood,Affect
CR,2000,Landslide,Affect
CU,2000,Drought,Affected
CU,2000,Flood,Affect
CY,2000,Extreme temperature,Affect
CY,2000,Wildfire,Declar/Int
CY,2000,Drought,Affected
CZ,2000,Flood,Affect
DJ,2000,Epidemic,Affect
IN,2000,Drought,Affected
LK,2000,Storm,Affect
IR,2000,Storm,Affect
GT,2000,Flood,Kill
ID,2000,Earthquake,Kill
ID,2000,Flood,Kill
JP,2000,Earthquake,Affect
JP,2000,Flood,Kill
MX,2000,Flood,Kill
PE,2000,Flood,Kill
PH,2000,Flood,Kill
RU,2000,Earthquake,Affect
ID,2000,Earthquake,Kill
PG,2000,Earthquake,Affect
IN,2000,Flood,Kill
JP,2000,Storm,Affect
MG,2000,Storm,Affect
MN,2000,Storm,Affect
MN,2000,Drought,Affected
GB,2000,Storm,Affect
MG,2000,Storm,Kill
PH,2000,Flood,Affect
PH,2000,Storm,Affect
HN,2000,Drought,Affected
NI,2000,Drought,Affected
KP,2000,Storm,Kill
DZ,2000,Flood,Kill
DZ,2000,Flood,Waiting
DZ,2000,Flood,Waiting
DZ,2000,Flood,Waiting
DZ,2000,Storm,Waiting
EC,2000,Landslide,Kill
EC,2000,Epidemic,Affect
EC,2000,Epidemic,Affect
EC,2000,Landslide,Kill
EC,2000,Flood,Kill
EG,2000,Extreme temperature,SigDis
ES,2000,Flood,Affect
ES,2000,Wildfire,SigDis
ES,2000,Flood,Affect
ES,2000,Storm,Waiting
ES,2000,Storm,Waiting
ET,2000,Flood,Affect
ET,2000,Landslide,Affect
ET,2000,Wildfire,SigDis
ET,2000,Epidemic,Affect
ET,2000,Epidemic,Kill
ET,2000,Epidemic,Kill
ET,2000,Epidemic,Kill
ET,2000,Epidemic,Kill
ET,2000,Flood,Kill
FJ,2000,Flood,Waiting
FR,2000,Storm,Affect
FR,2000,Flood,Affect
FR,2000,Flood,Declar/Int
FR,2000,Flood,Affect
FR,2000,Flood,Affect
FR,2000,Flood,Declar/Int
FR,2000,Flood,Affect
FM,2000,Epidemic,Kill
GB,2000,Flood,Affect
GB,2000,Flood,Affect
GB,2000,Flood,Affect
GB,2000,Storm,Affect
GB,2000,Storm,SigDis
GE,2000,Drought,Affected
GN,2000,Storm,Waiting
GN,2000,Epidemic,Kill
GM,2000,Epidemic,Kill
GR,2000,Earthquake,Affect
GR,2000,Extreme temperature,Declar/Int
GR,2000,Wildfire,Affect
GR,2000,Wildfire,Declar/Int
GR,2000,Flood,Affect
GR,2000,Flood,Affect
GT,2000,Volcanic activity,Affect
GT,2000,Flood,Kill
GF,2000,Landslide,Kill
HN,2000,Wildfire,SigDis
HR,2000,Flood,Declar/Int
HR,2000,Extreme temperature,Kill
HR,2000,Wildfire,Declar/Int
HT,2000,Flood,Waiting
HT,2000,Flood,Kill
HU,2000,Flood,Affect
ID,2000,Earthquake,Waiting
ID,2000,Earthquake,Affect
ID,2000,Earthquake,Affect
ID,2000,Flood,Kill
ID,2000,Flood,Kill
ID,2000,Landslide,Affect
ID,2000,Landslide,Kill
ID,2000,Wildfire,Declar/Int
ID,2000,Epidemic,Kill
ID,2000,Epidemic,Kill
ID,2000,Landslide,Kill
ID,2000,Landslide,Kill
IN,2000,Flood,Kill
IN,2000,Flood,Kill
IN,2000,Flood,Kill
IN,2000,Flood,Kill
IN,2000,Landslide,Kill
IN,2000,Landslide,Kill
IN,2000,Landslide,Kill
IN,2000,Storm,Waiting
IN,2000,Storm,Affect
IN,2000,Extreme temperature,Kill
IN,2000,Epidemic,Affect
IN,2000,Epidemic,Kill
IN,2000,Epidemic,Kill
IN,2000,Epidemic,Kill
IN,2000,Epidemic,Kill
IN,2000,Epidemic,Kill
IN,2000,Epidemic,Kill
IN,2000,Epidemic,Kill
IN,2000,Flood,Affect
IE,2000,Epidemic,Affect
IE,2000,Storm,Regional
IR,2000,Earthquake,Affect
IR,2000,Earthquake,Affect
IR,2000,Flood,Kill
IR,2000,Flood,Waiting
IR,2000,Epidemic,Kill
IR,2000,Flood,Waiting
IS,2000,Earthquake,Affect
IS,2000,Earthquake,SigDis
IL,2000,Extreme temperature,SigDis
IL,2000,Epidemic,Kill
IL,2000,Storm,Affect
IT,2000,Flood,Kill
IT,2000,Flood,Kill
IT,2000,Flood,Affect
IT,2000,Flood,Declar/Int
JM,2000,Drought,Affected
JO,2000,Extreme temperature,SigDis
JO,2000,Drought,Affected
JO,2000,Storm,Affect
JP,2000,Earthquake,Affect
JP,2000,Volcanic activity,Affect
JP,2000,Volcanic activity,Affect
JP,2000,Storm,Affect
JP,2000,Storm,Affect
KZ,2000,Epidemic,Affect
KZ,2000,Flood,Affect
KE,2000,Epidemic,Affect
KE,2000,Epidemic,Kill
KE,2000,Epidemic,Affect
KE,2000,Epidemic,Kill
KE,2000,Epidemic,Kill
KG,2000,Extreme temperature,Kill
KH,2000,Flood,Kill
KR,2000,Flood,Affect
KR,2000,Storm,Kill
KR,2000,Storm,Waiting
KR,2000,Wildfire,Affect
KR,2000,Epidemic,Affect
KR,2000,Flood,Kill
LA,2000,Epidemic,Kill
LA,2000,Flood,Affect
LA,2000,Epidemic,Affect
LR,2000,Epidemic,Affect
LR,2000,Epidemic,Kill
LK,2000,Flood,Affect
LK,2000,Flood,Affect
LK,2000,Epidemic,Affect
LS,2000,Epidemic,Kill
LV,2000,Epidemic,Kill
MA,2000,Flood,Affect
MA,2000,Extreme temperature,SigDam
MA,2000,Flood,Waiting
MD,2000,Storm,Affected
MD,2000,Drought,Affected
MG,2000,Drought,Affected
MX,2000,Storm,Affect
MX,2000,Earthquake,Waiting
MX,2000,Volcanic activity,Affect
MX,2000,Flood,Kill
MX,2000,Storm,Affect
MX,2000,Extreme temperature,Kill
MX,2000,Flood,Affect
MH,2000,Epidemic,Affect
MK,2000,Wildfire,SigDam
ML,2000,Flood,Kill
MN,2000,Storm,Affect
MZ,2000,Flood,Kill
MZ,2000,Storm,Kill
MZ,2000,Storm,Affect
MZ,2000,Epidemic,Affect
MZ,2000,Epidemic,Affect
MZ,2000,Storm,Affect
MZ,2000,Storm,Affect
MW,2000,Epidemic,Kill
MW,2000,Flood,Affect
MY,2000,Flood,Kill
MY,2000,Epidemic,Affect
MY,2000,Epidemic,Affect
MY,2000,Storm,Affect
NA,2000,Epidemic,Kill
NA,2000,Flood,Affect
NE,2000,Epidemic,Kill
NE,2000,Epidemic,Kill
NE,2000,Flood,Affect
NE,2000,Epidemic,Kill
NG,2000,Flood,Affect
NG,2000,Landslide,Kill
NG,2000,Landslide,Kill
NG,2000,Epidemic,Kill
NG,2000,Epidemic,Kill
NG,2000,Epidemic,Kill
NG,2000,Flood,Affect
NG,2000,Storm,Affect
NG,2000,Flood,Affect
NG,2000,Flood,Affect
NG,2000,Flood,Affect
NG,2000,Flood,Affect
NI,2000,Storm,Affect
NI,2000,Earthquake,Affect
NI,2000,Flood,Affect
NI,2000,Storm,Affect
NO,2000,Flood,Affect
NP,2000,Epidemic,Kill
NP,2000,Epidemic,Kill
NP,2000,Flood,Affect
NZ,2000,Flood,SigDis
NZ,2000,Storm,SigDis
PK,2000,Extreme temperature,Kill
PK,2000,Epidemic,Kill
PK,2000,Epidemic,Kill
PK,2000,Epidemic,Affect
PA,2000,Flood,Affect
PE,2000,Landslide,Kill
PE,2000,Insect infestation,SigDis
PH,2000,Landslide,Kill
PH,2000,Mass movement (dry),Kill
PH,2000,Volcanic activity,Affect
PH,2000,Flood,Affect
PH,2000,Storm,Kill
PH,2000,Storm,Kill
PH,2000,Storm,Kill
PH,2000,Storm,Kill
PH,2000,Storm,Affect
PH,2000,Epidemic,Affect
PL,2000,Extreme temperature,Kill
PT,2000,Storm,Waiting
PY,2000,Extreme temperature,Regional
RE,2000,Storm,Affect
RO,2000,Storm,Kill
RO,2000,Flood,Affect
RO,2000,Flood,Affect
RO,2000,Extreme temperature,Affect
RO,2000,Drought,Affected
RU,2000,Flood,Affect
RU,2000,Flood,Affect
RU,2000,Flood,Affect
RU,2000,Flood,Affect
RU,2000,Landslide,Kill
RU,2000,Storm,Affect
RU,2000,Extreme temperature,Kill
RU,2000,Extreme temperature,Waiting
RU,2000,Extreme temperature,Kill
RU,2000,Wildfire,Declar/Int
RU,2000,Wildfire,SigDis
RU,2000,Wildfire,SigDis
RU,2000,Wildfire,SigDis
RU,2000,Wildfire,Waiting
RU,2000,Epidemic,Affect
RU,2000,Epidemic,Affect
RU,2000,Epidemic,Affect
RU,2000,Epidemic,Affect
TW,2000,Storm,Kill
US,2000,Flood,Affect
US,2000,Flood,Affect
ZM,2000,Flood,Affect
ZA,2000,Storm,Affected
US,2000,Storm,SigDam
TR,2000,Extreme temperature,Kill
US,2000,Drought,Affected
US,2000,Storm,Kill
RU,2000,Flood,Affect
RU,2000,Flood,Affect
RU,2000,Epidemic,Affect
RU,2000,Flood,SigDis
RU,2000,Landslide,Affect
RU,2000,Flood,Affect
RW,2000,Epidemic,Kill
SA,2000,Epidemic,Kill
SA,2000,Epidemic,Kill
SD,2000,Epidemic,Kill
SN,2000,Flood,Waiting
SG,2000,Epidemic,Affect
SL,2000,Epidemic,Kill
SV,2000,Flood,Affect
SV,2000,Storm,Affect
SV,2000,Epidemic,Kill
SO,2000,Flood,Affect
SO,2000,Flood,Affect
SO,2000,Epidemic,Kill
SO,2000,Epidemic,Kill
SO,2000,Epidemic,Kill
SO,2000,Epidemic,Kill
SO,2000,Flood,Affect
SK,2000,Wildfire,Declar/Int
SZ,2000,Flood,Affect
SZ,2000,Epidemic,Kill
TD,2000,Epidemic,Kill
TD,2000,Epidemic,Kill
TH,2000,Flood,Kill
TH,2000,Flood,Affect
TH,2000,Storm,Affect
TH,2000,Epidemic,Kill
TH,2000,Flood,Affect
TH,2000,Flood,SigDis
TJ,2000,Earthquake,Affect
TJ,2000,Drought,Affected
TM,2000,Earthquake,Kill
TR,2000,Earthquake,Affect
TR,2000,Earthquake,Waiting
TR,2000,Flood,Affect
TR,2000,Wildfire,Affect
TR,2000,Wildfire,Waiting
TW,2000,Storm,Kill
TZ,2000,Earthquake,Affect
TZ,2000,Flood,Kill
TZ,2000,Epidemic,Kill
TZ,2000,Epidemic,Affect
TZ,2000,Epidemic,Affect
TZ,2000,Epidemic,Affect
UG,2000,Epidemic,Kill
UG,2000,Epidemic,Kill
UG,2000,Storm,Affect
UG,2000,Epidemic,Kill
UG,2000,Storm,Waiting
UA,2000,Extreme temperature,SigDam
UA,2000,Storm,Affect
UA,2000,Storm,Affect
UA,2000,Storm,Affect
UY,2000,Extreme temperature,Affect
UY,2000,Flood,Affect
UY,2000,Storm,Affect
US,2000,Storm,Affect
US,2000,Storm,Kill
US,2000,Storm,Affect
US,2000,Storm,Declar/Int
US,2000,Storm,Affect
US,2000,Storm,Affect
US,2000,Storm,Declar/Int
US,2000,Storm,Declar/Int
US,2000,Earthquake,Declar/Int
US,2000,Flood,Affect
US,2000,Flood,Affect
US,2000,Flood,Affect
US,2000,Storm,Kill
US,2000,Storm,Declar/Int
US,2000,Extreme temperature,Kill
US,2000,Wildfire,Affect
US,2000,Wildfire,Affect
US,2000,Wildfire,Declar/Int
US,2000,Wildfire,Affect
US,2000,Wildfire,Affect
US,2000,Wildfire,SigDis
US,2000,Wildfire,SigDis
US,2000,Drought,Affected
US,2000,Flood,Affect
US,2000,Flood,Affect
US,2000,Flood,Affect
UZ,2000,Drought,Affected
VE,2000,Flood,Affect
VE,2000,Flood,Kill
VN,2000,Storm,Affect
VN,2000,Flood,Kill
VN,2000,Flood,Kill
VN,2000,Landslide,Kill
VN,2000,Landslide,Kill
VN,2000,Storm,Kill
VN,2000,Storm,Affect
VN,2000,Storm,Affect
VN,2000,Storm,Affect
VN,2000,Storm,Affect
VN,2000,Storm,Affect
YE,2000,Epidemic,Kill
ZA,2000,Flood,Affect
ZA,2000,Flood,Kill
ZA,2000,Flood,Waiting
ZA,2000,Wildfire,Affect
ZA,2000,Epidemic,Kill
CD,2000,Epidemic,Kill
CD,2000,Epidemic,Kill
ZM,2000,Epidemic,Kill
ZM,2000,Epidemic,Affect
ZW,2000,Flood,Kill
ZW,2000,Epidemic,Kill
ZW,2000,Epidemic,Affect
ZW,2000,Epidemic,Affect
ME,2000,Flood,Declar/Int
ME,2000,Flood,Declar/Int
ME,2000,Extreme temperature,SigDis
ME,2000,Wildfire,Waiting
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
